"countryname","countrycode.x","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","countrycode2","population.x","cases.x","deaths.x","cases_prev_week","deaths_prev_week.x","cases_infected.x","cum_deaths.x","cases_contagious.x","cases_active.x","p_cases_infected.x","p_cases","p_cases_contagious.x","p_cases_active.x","countrycode.y","population.y","cases.y","deaths.y","cum_cases","cum_deaths.y","deaths_prev_week.y","cases_infected.y","cases_infected_low","cases_infected_high","cases_daily","cases_contagious.y","cases_active.y","p_cases_infected.y","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious.y","p_cases_active.y","total_responses","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_nottooworried","pct_worried_ill_covid19_notworried","pct_enough_toeat_very_worried","pct_enough_toeat_somewhat_worried","pct_enough_toeat_nottoo_worried","pct_enough_toeat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_nottoo_worried","pct_finances_not_worried","pct_cli_past_smooth","pct_ili_past_smooth","pct_fever_past_smooth","pct_cough_past_smooth","pct_difficulty_breathing_past_smooth","pct_fatigue_past_smooth","pct_stuffy_runny_nose_past_smooth","pct_aches_muscle_pain_past_smooth","pct_sore_throat_past_smooth","pct_chest_pain_past_smooth","pct_nausea_past_smooth","pct_anosmia_ageusia_past_smooth","pct_eye_pain_past_smooth","pct_headache_past_smooth","pct_cmnty_sick_past_smooth","pct_ever_tested_past_smooth","pct_tested_recently_past_smooth","pct_worked_outside_home_past_smooth","pct_grocery_outside_home_past_smooth","pct_ate_outside_home_past_smooth","pct_spent_time_with_non_hh_past_smooth","pct_attended_public_event_past_smooth","pct_used_public_transit_past_smooth","pct_direct_contact_with_non_hh_past_smooth","pct_wear_mask_all_time_past_smooth","pct_wear_mask_most_time_past_smooth","pct_wear_mask_half_time_past_smooth","pct_wear_mask_some_time_past_smooth","pct_no_public_past_smooth","pct_feel_nervous_all_time_past_smooth","pct_feel_nervous_most_time_past_smooth","pct_feel_nervous_some_time_past_smooth","pct_feel_nervous_little_time_past_smooth","pct_feel_nervous_none_time_past_smooth","pct_feel_depressed_all_time_past_smooth","pct_feel_depressed_most_time_past_smooth","pct_feel_depressed_some_time_past_smooth","pct_feel_depressed_little_time_past_smooth","pct_feel_depressed_none_time_past_smooth","pct_worried_ill_covid19_very_past_smooth","pct_worried_ill_covid19_somewhat_past_smooth","pct_worried_ill_covid19_nottooworried_past_smooth","pct_worried_ill_covid19_notworried_past_smooth","pct_enough_toeat_very_worried_past_smooth","pct_enough_toeat_somewhat_worried_past_smooth","pct_enough_toeat_nottoo_worried_past_smooth","pct_enough_toeat_not_worried_past_smooth","pct_chills_past_smooth","population"
"Guinea","GIN",NA,NA,"NAT_TOTAL",2020-07-12,3,0,1,1,2,1,3,1,1,0,2,0,2,0,4,1,0,2,0,0,2,1,2,1,0,0,4,1,0,NA,NA,6141,37,71.3,71.3,75,75,65.56,65.56,66.03,66.03,62.5,62.5,"GN",12771246,75,0,474,3,6044,37,693,940,0.000473250613135163,5.87256717159782e-06,5.42625206655639e-05,7.3602841884026e-05,"GN",12771246,75,0,6044,37,3,3078.18881354859,2914.945870782,3250.57369566651,8.22655321129332,570.556295672134,823.66943971329,0.000241024940992335,0.000228242872369853,0.000254522831653741,6.44146484320584e-07,4.46750689535018e-05,6.44940548254485e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea","GIN",NA,NA,"NAT_TOTAL",2020-07-13,3,0,1,1,2,1,3,1,1,0,2,0,2,0,4,1,0,2,0,0,2,1,2,1,0,0,4,1,0,NA,NA,6141,37,71.3,71.3,75,75,65.56,65.56,66.03,66.03,62.5,62.5,"GN",12771246,97,0,531,3,6141,37,750,967,0.00048084580001043,7.59518687526652e-06,5.87256717159782e-05,7.57169660658013e-05,"GN",12771246,97,0,6141,37,3,3094.97846789932,2930.83364676566,3268.31641479593,16.7896543507318,366.588991069671,840.459094064022,0.000242339585965169,0.000229486899458805,0.000255912102452332,1.31464497283443e-06,2.87042463256656e-05,6.5808699798283e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea","GIN",NA,NA,"NAT_TOTAL",2020-07-14,3,0,1,1,2,1,3,1,1,0,2,0,2,0,4,1,0,2,0,0,2,1,2,1,0,0,4,1,0,NA,NA,6200,38,71.3,71.3,75,75,65.56,65.56,66.03,66.03,62.5,62.5,"GN",12771246,0,0,505,3,6141,37,737,930,0.00048084580001043,0,5.77077600729013e-05,7.2819832927813e-05,"GN",12771246,0,0,6141,37,3,3061.06759444351,2898.70955151612,3232.5193853421,0,366.588991069671,840.459094064022,0.000239684334202278,0.000226971554029741,0.000253109162985514,0,2.87042463256656e-05,6.5808699798283e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea","GIN",NA,NA,"NAT_TOTAL",2020-07-15,2,0,1,1,2,1,3,1,1,0,2,0,2,0,4,1,0,2,0,0,2,1,2,1,0,0,4,1,0,NA,NA,6276,38,67.59,67.59,71.43,71.43,63.33,63.33,63.46,63.46,62.5,62.5,"GN",12771246,0,0,444,3,6141,37,691,881,0.00048084580001043,0,5.41059188743213e-05,6.89830890423691e-05,"GN",12771246,0,0,6141,37,3,3026.84553484067,2866.29090763222,3196.39359263547,0,366.588991069671,840.459094064022,0.000237004716285371,0.000224433145178804,0.000250280481061556,0,2.87042463256656e-05,6.5808699798283e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea","GIN",NA,NA,"NAT_TOTAL",2020-07-16,2,0,1,1,2,1,3,1,1,0,2,0,2,0,4,1,0,2,0,0,2,1,2,1,0,0,4,1,0,NA,NA,6359,39,67.59,67.59,71.43,71.43,63.33,63.33,63.46,63.46,62.5,62.5,"GN",12771246,135,1,579,4,6276,38,755,985,0.000491416420919306,1.05706209088761e-05,5.91171761940847e-05,7.71263821869847e-05,"GN",12771246,135,1,6276,38,4,3142.61618133998,2980.06055080257,3314.0388575528,0,366.588991069671,840.459094064022,0.000246069661592924,0.000233341410133558,0.000259492210670188,0,2.87042463256656e-05,6.5808699798283e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea","GIN",NA,NA,"NAT_TOTAL",2020-07-17,2,0,1,1,2,1,3,1,1,0,2,0,2,0,3,1,0,2,0,0,2,1,2,1,0,0,4,1,0,NA,NA,6430,39,64.81,64.81,67.86,67.86,61.67,61.67,61.54,61.54,62.5,62.5,"GN",12771246,0,0,395,2,6276,38,706,934,0.000491416420919306,0,5.52804323086408e-05,7.31330365102982e-05,"GN",12771246,0,0,6276,38,2,3109.69798419551,2948.83411718623,3279.33724604926,0,366.588991069671,840.459094064022,0.000243492137274273,0.00023089635241434,0.000256775043409959,0,2.87042463256656e-05,6.5808699798283e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea","GIN",NA,NA,"NAT_TOTAL",2020-07-18,2,0,1,1,2,1,3,1,1,0,2,0,2,0,3,1,0,2,0,0,2,1,2,1,0,0,4,1,0,NA,NA,6491,39,64.81,64.81,67.86,67.86,61.67,61.67,61.54,61.54,62.5,62.5,"GN",12771246,154,1,461,2,6430,39,820,1079,0.000503474758844987,1.20583379256809e-05,6.42067344094695e-05,8.44866663753873e-05,"GN",12771246,154,1,6430,39,2,3235.96995029526,3072.62366979069,3408.00001710825,101.304905618317,439.265200429465,688.650855641183,0.000253379345311746,0.00024058918525183,0.000266849453616996,7.93226484074594e-06,3.43948586088989e-05,5.39219787670821e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea","GIN",NA,NA,"NAT_TOTAL",2020-07-19,2,0,1,1,2,1,3,1,1,0,2,0,2,0,3,1,0,2,0,0,2,1,2,1,0,0,4,1,0,NA,NA,6544,39,64.81,64.81,67.86,67.86,61.67,61.67,61.54,61.54,62.5,62.5,"GN",12771246,61,0,447,2,6491,39,855,1100,0.000508251113477886,4.77635463289956e-06,6.69472657562152e-05,8.61309851834347e-05,"GN",12771246,61,0,6491,39,2,3232.95322751427,3069.74827462596,3404.8350666696,36.6698539966328,469.129432824874,504.563750684621,0.000253143133216154,0.000240364039235166,0.000266601635163053,2.87128241023881e-06,3.67332547525021e-05,3.95077935766503e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea","GIN",NA,NA,"NAT_TOTAL",2020-07-20,2,0,2,1,2,1,3,1,1,0,2,0,2,0,3,1,0,2,0,0,2,1,2,1,0,0,4,1,0,NA,NA,6590,40,68.52,68.52,71.43,71.43,63.89,63.89,64.1,64.1,62.5,62.5,"GN",12771246,53,0,403,2,6544,39,847,1140,0.000512401060945815,4.14994746792913e-06,6.63208585912447e-05,8.92630210082869e-05,"GN",12771246,53,0,6544,39,2,3224.75162554566,3061.94945316682,3396.20990010276,0,465.569903720654,504.563750684621,0.000252500940436482,0.000239753384530125,0.000265926276895986,0,3.64545404356516e-05,3.95077935766503e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea","GIN",NA,NA,"NAT_TOTAL",2020-07-21,2,0,2,1,2,1,3,1,1,0,2,0,2,0,3,1,0,2,0,0,2,1,2,1,0,0,4,1,0,NA,NA,6652,41,68.52,68.52,71.43,71.43,63.89,63.89,64.1,64.1,62.5,62.5,"GN",12771246,46,1,449,3,6590,40,893,1140,0.000516002902144395,3.60184119858e-06,6.99226997898247e-05,8.92630210082869e-05,"GN",12771246,46,1,6590,40,3,3294.84874141755,3132.42941319892,3465.68966026095,53.6939119346625,519.263815655316,558.257662619284,0.000257989607389721,0.000245272028523992,0.000271366604343926,4.20428139389552e-06,4.06588218295471e-05,4.37120749705459e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea","GIN",NA,NA,"NAT_TOTAL",2020-07-22,2,0,2,1,2,1,3,1,1,0,2,0,2,0,3,1,0,2,0,0,2,1,2,1,0,0,4,1,0,NA,NA,6747,41,68.52,68.52,71.43,71.43,63.89,63.89,64.1,64.1,62.5,62.5,"GN",12771246,62,1,511,4,6652,41,771,1131,0.000520857557672916,4.85465552852087e-06,6.03699905240256e-05,8.85583129476952e-05,"GN",12771246,62,1,6652,41,4,3372.52660266215,3210.10066554119,3543.171031288,85.8794632132121,428.225717529191,644.137125832496,0.000264071853495121,0.00025135375714642,0.000277433465089311,6.72443888507137e-06,3.35304572106113e-05,5.04365138556172e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea","GIN",NA,NA,"NAT_TOTAL",2020-07-23,2,0,2,1,2,1,3,1,1,0,2,0,2,0,3,1,0,2,0,0,2,1,2,1,0,0,4,1,0,NA,NA,6806,42,68.52,68.52,71.43,71.43,63.89,63.89,64.1,64.1,62.5,62.5,"GN",12771246,95,0,471,3,6747,41,778,1177,0.00052829614275694,7.43858508402391e-06,6.09180967933747e-05,9.21601541462752e-05,"GN",12771246,95,0,6747,41,3,3384.68282912613,3221.66014853464,3555.95479522941,12.1562264639792,314.720568788829,656.293352296475,0.000265023696914626,0.000252258875017726,0.000278434445255334,9.51843419504975e-07,2.46429024066116e-05,5.13883572751222e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea","GIN",NA,NA,"NAT_TOTAL",2020-07-24,2,0,2,1,2,1,3,1,1,0,2,0,2,0,3,1,0,2,0,0,2,1,2,1,0,0,4,1,0,NA,NA,6867,42,68.52,68.52,71.43,71.43,63.89,63.89,64.1,64.1,62.5,62.5,"GN",12771246,59,1,530,4,6806,42,762,1196,0.000532915895598597,4.61975284165695e-06,5.96652824634339e-05,9.36478711630799e-05,"GN",12771246,59,1,6806,42,4,3461.00611192099,3298.04759601548,3632.01650613723,76.3232827948632,382.817298372399,703.987938832815,0.000270999878314222,0.000258240080569702,0.000284390145341906,5.97618139959587e-06,2.99749373218869e-05,5.51228861172054e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea","GIN",NA,NA,"NAT_TOTAL",2020-07-25,2,0,2,1,2,1,3,1,1,0,2,0,2,0,3,1,0,2,0,0,2,1,2,1,0,0,4,1,0,NA,NA,6927,42,68.52,68.52,71.43,71.43,63.89,63.89,64.1,64.1,62.5,62.5,"GN",12771246,61,0,437,3,6867,42,726,1231,0.000537692250231497,4.77635463289956e-06,5.68464502210669e-05,9.63884025098256e-05,"GN",12771246,61,0,6867,42,3,3455.44965628626,3292.74152877898,3626.1978727363,0,366.027644021667,697.182317231591,0.000270564802861542,0.000257824610752857,0.000283934541135321,0,2.86602923490525e-05,5.45899998505698e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea","GIN",NA,NA,"NAT_TOTAL",2020-07-26,2,0,2,1,2,1,3,1,1,0,2,0,2,0,3,1,0,2,0,0,2,1,2,1,0,0,4,1,0,NA,NA,7008,43,68.52,68.52,71.43,71.43,63.89,63.89,64.1,64.1,62.5,62.5,"GN",12771246,60,0,436,3,6927,42,786,1230,0.000542390303968775,4.69805373727826e-06,6.15445039583452e-05,9.63101016142043e-05,"GN",12771246,60,0,6927,42,3,3449.27767047755,3286.84901194936,3619.73318664823,0,366.027644021667,693.622788127371,0.000270081530844959,0.000257363221407634,0.000283428350424714,0,2.86602923490525e-05,5.43112855337193e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea","GIN",NA,NA,"NAT_TOTAL",2020-07-27,2,0,2,1,2,1,3,1,1,0,2,0,2,0,3,1,0,2,0,0,2,1,2,1,0,0,4,1,0,NA,NA,7055,45,68.52,68.52,71.43,71.43,63.89,63.89,64.1,64.1,62.5,62.5,"GN",12771246,81,1,464,4,7008,43,867,1311,0.000548732676514101,6.34237254532565e-06,6.78868765036708e-05,0.00010265247415953,"GN",12771246,81,1,7008,43,4,3535.77771249609,3372.92306706417,3706.49545916437,57.4867034969366,423.514347518604,751.109491624307,0.000276854561606291,0.000264102897012881,0.000290221914068868,4.5012603701265e-06,3.3161552719179e-05,5.88125459038458e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea","GIN",NA,NA,"NAT_TOTAL",2020-07-28,2,0,2,1,2,1,3,1,1,0,2,0,2,0,3,1,0,2,0,0,2,1,2,1,0,0,4,1,0,NA,NA,7126,46,68.52,68.52,71.43,71.43,63.89,63.89,64.1,64.1,62.5,62.5,"GN",12771246,47,2,465,5,7055,45,779,1174,0.000552412818608302,3.6801420942013e-06,6.0996397688996e-05,9.19252514594112e-05,"GN",12771246,47,2,7055,45,5,3686.85362468344,3524.16127434622,3857.05664175743,168.360809265515,591.875156784119,742.552739550485,0.000288683940837365,0.000275944984095226,0.000302010989511707,1.31828021530174e-05,4.63443548721964e-05,5.81425445528561e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea","GIN",NA,NA,"NAT_TOTAL",2020-07-29,2,0,2,1,2,1,3,1,1,0,2,0,2,0,3,1,0,2,0,0,2,1,2,1,0,0,4,1,0,NA,NA,7183,46,68.52,68.52,71.43,71.43,63.89,63.89,64.1,64.1,62.5,62.5,"GN",12771246,71,1,474,5,7126,46,850,1157,0.000557972182197414,5.55936358911261e-06,6.65557612781087e-05,9.05941362338491e-05,"GN",12771246,71,1,7126,46,5,3767.96101689865,3605.08999869506,3938.19023381024,81.107392215205,672.982548999324,697.998756561349,0.000295034722289324,0.00028228177569323,0.000308363822434415,6.35078145195895e-06,5.26951363241553e-05,5.46539277813104e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
