"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high","W_p_cases_recent_smooth","W_p_cases_recent_smooth_low","W_p_cases_recent_smooth_high","W_p_cases_stillsick_smooth","W_p_cases_stillsick_smooth_low","W_p_cases_stillsick_smooth_high","cmu_date","cmu_iso2","cmu_raw_cli","cmu_smoothed_cli","cmu_raw_ili","cmu_smoothed_ili","cmu_raw_wcli","cmu_smoothed_wcli","cmu_raw_wili","cmu_smoothed_wili","cmu_raw_hh_cmnty_cli","cmu_smoothed_hh_cmnty_cli","cmu_raw_nohh_cmnty_cli","cmu_smoothed_nohh_cmnty_cli","cmu_smoothed_wearing_mask","cmu_smoothed_others_masked","cmu_smoothed_travel_outside_state_5d","cmu_smoothed_work_outside_home_1d","cmu_smoothed_shop_1d","cmu_smoothed_restaurant_1d","cmu_smoothed_spent_time_1d","cmu_smoothed_large_event_1d","cmu_smoothed_public_transit_1d","cmu_smoothed_tested_14d","cmu_smoothed_tested_positive_14d","cmu_smoothed_wanted_test_14d","cmu_smoothed_anxious_5d","cmu_smoothed_depressed_5d","cmu_smoothed_felt_isolated_5d","cmu_smoothed_worried_become_ill","cmu_smoothed_worried_finances"
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-05-30,3,0,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,2,0,NA,NA,NA,24190,1036,67.59,67.59,70.24,70.24,59.17,59.17,58.65,58.65,62.5,62.5,659,30,620.714285714286,25,5303925,"US_MN","2020/05/30","US",329064917,659,30,24190,1036,109897.987652079,109496.192886053,110301.256798444,2052.55799146528,16283.7155394806,23376.8268432518,0.000333970538865068,0.000332749519104929,0.000335196039140337,6.2375473209904e-06,4.94848119572728e-05,7.10401675644194e-05,"2020-05-30","US","USMN",5639632,0,0,0,0,0.0133274591923597,0.00252928249300593,0.0241256358917134,0.0131676008150299,-0.798424606291403,0.824759807921463,0.0131676008150299,-0.798424606291403,0.824759807921463,"2020-05-30","US_MN",0.3428715,0.3801161,0.3428715,0.4055662,0.3141829,0.4546826,0.2778054,0.4748883,18.6915302,17.8859673,14.9266282,14.4710604,NA,NA,12.2739501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-05-31,3,0,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,2,0,NA,NA,NA,24850,1050,67.59,67.59,70.24,70.24,59.17,59.17,58.65,58.65,62.5,62.5,660,14,611,24.5714285714286,5303925,"US_MN","2020/05/31","US",329064917,660,14,24850,1050,110329.712502786,109928.645850722,110732.242417298,431.724850707396,16465.2679499475,23808.5516939592,0.000335282513580098,0.000334063706495706,0.000336505767393303,1.31197471502985e-06,5.00365341284545e-05,7.23521422794493e-05,"2020-05-31","US","USMN",5639632,0,0,0,0,0.0134332433299797,0.00294569281636649,0.0239207938435929,0.013151864940543,-0.788896739180822,0.815200469061908,0.013151864940543,-0.788896739180822,0.815200469061908,"2020-05-31","US_MN",0.624082,0.4381807,0.5963274,0.4479208,0.543655,0.5074711,0.5292375,0.5256359,15.7716104,17.7988524,11.8383057,14.2227852,NA,NA,11.9162907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-06-01,3,0,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,2,0,NA,NA,NA,25208,1060,67.59,67.59,70.24,70.24,59.17,59.17,58.65,58.65,62.5,62.5,358,10,556.142857142857,24.2857142857143,5303925,"US_MN","2020/06/01","US",329064917,358,10,25208,1060,109094.908079618,108699.816347042,109491.435853969,0,14409.3533333514,22222.01188731,0.000331530049068154,0.000330329399250549,0.000332735062893285,0,4.37887863121896e-05,6.75307841683713e-05,"2020-06-01","US","USMN",5639632,0,0,0,0,0.0135398671087955,0.00336572558332396,0.023714008634267,0.0131361478711334,-0.779390506921025,0.805662802663291,0.0131361478711334,-0.779390506921025,0.805662802663291,"2020-06-01","US_MN",0.7674079,0.4931993,0.7674079,0.4945657,0.8045879,0.5456411,0.8045879,0.554921,17.7137015,17.7800456,14.3030904,14.1776341,NA,NA,11.9058904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-06-02,3,0,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,2,0,NA,NA,NA,25508,1082,67.59,67.59,70.24,70.24,59.17,59.17,58.65,58.65,62.5,62.5,300,22,506.857142857143,24.8571428571429,5303925,"US_MN","2020/06/02","US",329064917,300,22,25508,1082,108957.054057452,108566.146072263,109349.369562926,0,12781.1214795945,19426.6286908074,0.000331111122543191,0.000329923186774307,0.000332303335645247,0,3.88407296533361e-05,5.90358548942712e-05,"2020-06-02","US","USMN",5639632,0,0,0,0,0.013647337193297,0.00378904274118891,0.0235056316454051,0.0131204495843241,-0.769905871493112,0.79614677066176,0.0131204495843241,-0.769905871493112,0.79614677066176,"2020-06-02","US_MN",0.5823086,0.5003578,0.5914908,0.519119,0.8605056,0.5675082,0.8742616,0.5894174,16.8862795,17.7839256,13.5548609,14.1832702,NA,NA,11.6296844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-06-03,3,0,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,2,0,NA,NA,NA,25870,1097,67.59,67.59,70.24,70.24,59.17,59.17,58.65,58.65,62.5,62.5,362,15,486.571428571429,22.1428571428571,5303925,"US_MN","2020/06/03","US",329064917,362,15,25870,1097,108522.646466912,108135.613504176,108911.064676463,0,9579.54694246258,18268.3575659093,0.000329790995212388,0.000328614835303686,0.0003309713647671,0,2.91114198067568e-05,5.55159684978185e-05,"2020-06-03","US","USMN",5639632,0,0,0,0,0.0137556603008726,0.00421523940311961,0.0232960811986255,0.0131047700576756,-0.760442794942398,0.786652335057749,0.0131047700576756,-0.760442794942398,0.786652335057749,"2020-06-03","US_MN",0.2326254,0.4839449,0.2347996,0.4997435,0.2593262,0.5361806,0.260503,0.556505,17.6227233,17.4912081,14.5046349,13.9509934,NA,NA,11.2965806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-06-04,3,0,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,2,0,NA,NA,NA,26273,1126,67.59,67.59,70.24,70.24,59.17,59.17,58.65,58.65,62.5,62.5,403,29,475.142857142857,21.2857142857143,5303925,"US_MN","2020/06/04","US",329064917,403,29,26273,1126,109794.968175085,109408.098801998,110183.205526534,0,8932.98419610898,16715.440390188,0.000333657471528892,0.000332481808755074,0.000334837291471378,0,2.71465711919359e-05,5.07967866723026e-05,"2020-06-04","US","USMN",5639632,0,0,0,0,0.0138648432022283,0.00464383072634022,0.0230858556781164,0.0130891092687652,-0.751001239377298,0.777179457914828,0.0130891092687652,-0.751001239377298,0.777179457914828,"2020-06-04","US_MN",0.2308886,0.4645548,0.2308886,0.4634375,0.2557084,0.5158024,0.2772004,0.5147377,14.6685432,16.9396294,11.1364175,13.36589,NA,NA,11.4126101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-06-05,3,0,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,2,0,NA,NA,NA,26980,1159,67.59,67.59,70.24,70.24,59.17,59.17,58.65,58.65,62.5,62.5,707,33,492.714285714286,21.8571428571429,5303925,"US_MN","2020/06/05","US",329064917,707,33,26980,1159,112843.378587585,112451.029115908,113237.096993892,0,8076.23875181135,16715.440390188,0.000342921328765001,0.000341729012442574,0.000344117805162111,0,2.45429954230318e-05,5.07967866723026e-05,"2020-06-05","US","USMN",5639632,0,NA,NA,NA,0.0139748927218115,0.00507423593647021,0.0228755495071529,0.0130734671952021,-0.741581166970337,0.767728101360741,0.0130734671952021,-0.741581166970337,0.767728101360741,"2020-06-05","US_MN",0.4603047,0.4654303,0.4956083,0.4682565,0.7006086,0.5347969,0.7215376,0.5358412,14.1602726,16.4882546,10.0910355,12.913495,NA,NA,11.5669916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-06-06,3,0,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,2,0,NA,NA,NA,27501,1181,67.59,67.59,70.24,70.24,59.17,59.17,58.65,58.65,62.5,62.5,521,22,473,20.7142857142857,5303925,"US_MN","2020/06/06","US",329064917,521,22,27501,1181,114121.224132141,113727.722048413,114516.087747492,1355.90448207471,9135.30309979057,17821.1724320223,0.000346804591545507,0.000345608772534122,0.000348004548134471,4.12047718254544e-06,2.77614009511399e-05,5.41570113109999e-05,"2020-06-06","US","USMN",5639632,0,NA,NA,NA,0.0140858157382374,0.0055057588711863,0.0226658726052886,0.0130578438146177,-0.732182539957726,0.758298227586962,0.0130578438146177,-0.732182539957726,0.758298227586962,"2020-06-06","US_MN",0.4440665,0.4789066,0.4440665,0.4817991,0.6608377,0.5841331,0.6608377,0.5903328,17.4504343,16.3065546,13.608689,12.7280797,NA,NA,11.9863443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-06-07,3,0,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,2,0,NA,NA,NA,27886,1197,67.59,67.59,70.24,70.24,59.17,59.17,58.65,58.65,62.5,62.5,385,16,433.714285714286,21,5303925,"US_MN","2020/06/07","US",329064917,385,16,27886,1197,114299.272488361,113907.407596338,114692.485476146,2613.65550349958,11252.4533365231,18378.9133189257,0.000347345665197,0.000346154821470495,0.000348540605670662,7.94267443435662e-06,3.41952385538661e-05,5.58519379290917e-05,"2020-06-07","US","USMN",5639632,0,NA,NA,NA,0.0141976191847187,0.00593756431292471,0.0224576740565127,0.0130422391046762,-0.722805320640098,0.74888979884945,0.0130422391046762,-0.722805320640098,0.74888979884945,"2020-06-07","US_MN",0.2807263,0.4295333,0.2807263,0.4359157,0.2450482,0.5415522,0.2450482,0.5497367,16.0321238,16.3324189,13.1431048,12.9064679,NA,NA,12.1033573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-06-08,3,0,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,2,0,NA,NA,NA,28224,1208,67.59,67.59,70.24,70.24,59.17,59.17,58.65,58.65,62.5,62.5,338,11,430.857142857143,21.1428571428571,5303925,"US_MN","2020/06/08","US",329064917,338,11,28224,1208,113868.883532743,113479.927044017,114259.173183677,0,9621.90006297451,16750.6814651688,0.000346037750152329,0.000344855744813467,0.000347223806856558,0,2.9240127299789e-05,5.09038812702381e-05,"2020-06-08","US","USMN",5639632,0,NA,NA,NA,0.0143103100494991,0.00636864929409472,0.0222519708049035,0.0130266530430639,-0.713449471382067,0.739502777468195,0.0130266530430639,-0.713449471382067,0.739502777468195,"2020-06-08","US_MN",0.1973237,0.3417905,0.2157652,0.3509567,0.3321669,0.4737364,0.34462,0.483705,14.6898452,15.8714036,12.4234559,12.6131728,NA,NA,11.8110538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-06-09,3,0,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,2,0,NA,NA,NA,28523,1228,67.59,67.59,70.24,70.24,59.17,59.17,58.65,58.65,62.5,62.5,299,20,430.714285714286,20.8571428571429,5303925,"US_MN","2020/06/09","US",329064917,299,20,28523,1228,114210.190520413,113822.832589559,114598.866694394,0,7975.37493704102,13549.1069280369,0.000347074952752905,0.000345897805294019,0.000348256106239347,0,2.42364789590773e-05,4.11745714236588e-05,"2020-06-09","US","USMN",5639632,0.0152284263959391,NA,NA,NA,0.0144238953762904,0.00679780852598278,0.0220499822265981,0.0130110856074943,-0.704114954612709,0.730137125827697,0.0130110856074943,-0.704114954612709,0.730137125827697,"2020-06-09","US_MN",0.4236376,0.3145676,0.4567195,0.3270623,0.3644422,0.4020798,0.3942996,0.414317,14.5868114,15.5306826,11.6617881,12.330512,NA,NA,11.9122287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-06-10,3,0,1,1,2,1,3,1,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,2,0,NA,NA,NA,28869,1267,61.11,61.11,66.67,66.67,55.28,55.28,54.17,54.17,62.5,62.5,346,39,428.428571428571,24.2857142857143,5303925,"US_MN","2020/06/10","US",329064917,346,39,28869,1267,116576.336250124,116186.430127809,116967.550845243,1757.59283819822,8211.43566594519,14660.1370198815,0.000354265466257904,0.000353080575064189,0.000355454333788015,5.34117357213812e-06,2.49538472250604e-05,4.45508963809761e-05,"2020-06-10","US","USMN",5639632,0.0121457489878543,NA,NA,NA,0.0145383370520138,0.00722282348013685,0.0218538506238907,0.0129955367757106,-0.694801732825892,0.720792806377313,0.0129955367757106,-0.694801732825892,0.720792806377313,"2020-06-10","US_MN",0.4254103,0.3438957,0.4254103,0.35605,0.531087,0.440914,0.531087,0.4529913,14.3646795,15.0334107,11.0582349,11.8044302,NA,NA,12.1445504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-06-11,3,0,1,1,2,1,3,1,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,2,0,NA,NA,NA,29316,1280,61.11,61.11,66.67,66.67,55.28,55.28,54.17,54.17,62.5,62.5,447,13,434.714285714286,22,5303925,"US_MN","2020/06/11","US",329064917,447,13,29316,1280,117036.44050471,116646.613047782,117427.570746539,979.575178151194,7138.4528526311,14782.9667537351,0.000355663683542144,0.000354479031405775,0.000356852294729854,2.97684477300627e-06,2.16931446770763e-05,4.49241653850783e-05,"2020-06-11","US","USMN",5639632,0.0121457489878543,NA,NA,NA,0.0146535447375316,0.00764166962919078,0.0216654198458725,0.0129800065254792,-0.685509768580136,0.711469781631095,0.0129800065254792,-0.685509768580136,0.711469781631095,"2020-06-11","US_MN",0.5437013,0.3901277,0.5838208,0.4081641,0.7553246,0.5120421,0.8018321,0.5276469,14.0441952,14.9526741,11.0141074,11.800019,NA,NA,12.2543677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-06-12,3,0,1,1,2,1,3,1,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,2,0,NA,NA,NA,29795,1305,61.11,61.11,66.67,66.67,55.28,55.28,54.17,54.17,62.5,62.5,479,25,402.142857142857,20.8571428571429,5303925,"US_MN","2020/06/12","US",329064917,479,25,29795,1305,118798.714649896,118406.286842042,119192.443060855,1762.27414518601,8469.00214710971,16248.4007648256,0.000361019083203865,0.000359826528824531,0.000362215590004252,5.35539966172087e-06,2.57365696237673e-05,4.93774933923618e-05,"2020-06-12","US","USMN",5639632,0.0121457489878543,NA,NA,NA,0.01476944538649,0.00805316042935489,0.0214857303436251,0.0129644948345955,-0.676239024499179,0.70216801416837,0.0129644948345955,-0.676239024499179,0.70216801416837,"2020-06-12","US_MN",0.3134639,0.3688424,0.3134639,0.3817682,0.332195,0.4596294,0.332195,0.4722565,14.3548582,14.9694566,11.2392709,11.9473711,NA,NA,12.3906981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-06-13,3,0,1,1,2,1,3,1,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,2,0,NA,NA,NA,30172,1314,61.11,61.11,66.67,66.67,55.28,55.28,54.17,54.17,62.5,62.5,377,9,381.571428571429,19,5303925,"US_MN","2020/06/13","US",329064917,377,9,30172,1314,118752.684332828,118361.434111452,119145.2278533,0,8469.00214710971,15751.8954980586,0.000360879201026549,0.000359690225231308,0.000362072107046586,0,2.57365696237673e-05,4.78686565607313e-05,"2020-06-13","US","USMN",5639632,0.0149812734082397,0,NA,0,0.0148859635320597,0.00845607195492244,0.0213158551091969,0.0129490016808776,-0.666989463271908,0.692887466633663,0.0129490016808776,-0.666989463271908,0.692887466633663,"2020-06-13","US_MN",0.3525762,0.3589873,0.3661988,0.3733303,0.4141512,0.4242427,0.4290076,0.4389841,15.0177207,14.7203728,11.9387266,11.7751685,NA,NA,12.4999305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-06-14,3,0,1,1,2,1,3,1,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,2,0,NA,NA,NA,30471,1329,61.11,61.11,66.67,66.67,55.28,55.28,54.17,54.17,62.5,62.5,299,15,369.285714285714,18.8571428571429,5303925,"US_MN","2020/06/14","US",329064917,299,15,30471,1329,118990.448299648,118600.228289028,119381.952217211,145.703332683435,8614.70547979315,14267.0455571934,0.000361601745286167,0.000360415900212869,0.000362791492042318,4.42779904985846e-07,2.61793495287532e-05,4.33563252116401e-05,"2020-06-14","US","USMN",5639632,0.0149812734082397,0,NA,0,0.0150030212525718,0.00884925634229855,0.0211567861628451,0.0129335270421754,-0.65776104765314,0.68362810173749,0.0129335270421754,-0.65776104765314,0.68362810173749,"2020-06-14","US_MN",0.28528,0.36069,0.3418326,0.3834,0.5362145,0.4658254,0.5795876,0.4867497,14.6975387,14.5100081,10.5755649,11.3844838,NA,NA,12.5496276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-06-15,3,0,1,1,2,1,3,1,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,2,0,NA,NA,NA,30693,1335,61.11,61.11,66.67,66.67,55.28,55.28,54.17,54.17,62.5,62.5,222,6,352.714285714286,18.1428571428571,5303925,"US_MN","2020/06/15","US",329064917,222,6,30693,1335,118186.177315434,117799.203863842,118574.421984889,0,8614.70547979315,12620.5204312599,0.000359157634891337,0.000357981655831886,0.000360337477072614,0,2.61793495287532e-05,3.83526768709284e-05,"2020-06-15","US","USMN",5639632,0.0149812734082397,0,NA,0,0.0151205381411381,0.00923174660428711,0.021009329677989,0.0129180708963613,-0.64855374046344,0.674389882256162,0.0129180708963613,-0.64855374046344,0.674389882256162,"2020-06-15","US_MN",0.463384,0.3992298,0.443295,0.4167012,0.5369706,0.4954925,0.5160863,0.5116563,14.5136129,14.4837179,11.4884442,11.2440346,NA,NA,12.779613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-06-16,3,0,1,1,2,1,3,1,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,2,0,NA,NA,NA,30882,1344,61.11,61.11,66.67,66.67,55.28,55.28,54.17,54.17,62.5,62.5,189,9,337,16.5714285714286,5303925,"US_MN","2020/06/16","US",329064917,189,9,30882,1344,117609.885945544,117225.790993459,117995.239399968,0,8614.70547979315,11098.9883219658,0.000357406334949841,0.00035623910340299,0.000358577390977136,0,2.61793495287532e-05,3.37288715647734e-05,"2020-06-16","US","USMN",5639632,0.0149812734082397,0,NA,0,0.0152384312794832,0.00960283952858753,0.0208740230303789,0.0129026332213346,-0.639367504589742,0.665172771032411,0.0129026332213346,-0.639367504589742,0.665172771032411,"2020-06-16","US_MN",0.1110849,0.3545604,0.0727797,0.3618798,0.1455721,0.463409,0.0892708,0.4671053,14.9955242,14.5430121,12.1141689,11.3114619,NA,NA,12.8442281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-06-17,3,0,1,1,2,1,3,1,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,2,0,NA,NA,NA,31296,1357,61.11,61.11,66.67,66.67,55.28,55.28,54.17,54.17,62.5,62.5,414,13,346.714285714286,12.8571428571429,5303925,"US_MN","2020/06/17","US",329064917,414,13,31296,1357,118333.341611504,117948.380932627,118719.558727503,0,8614.70547979315,9046.43033050055,0.000359604854538486,0.000358434992122319,0.000360778535159077,0,2.61793495287532e-05,2.7491324243783e-05,"2020-06-17","US","USMN",5639632,0.0149812734082397,0,NA,0,0.015356615216225,0.00996213799126253,0.0207510924411876,0.0128872139950246,-0.630202302985855,0.655976730975904,0.0128872139950246,-0.630202302985855,0.655976730975904,"2020-06-17","US_MN",0.3298225,0.3401864,0.3648824,0.3525778,0.4516836,0.4520248,0.5020935,0.4629928,15.8578309,14.7575815,12.7579856,11.5563043,NA,NA,12.8594386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-06-18,3,0,1,1,2,1,3,1,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,2,0,NA,NA,NA,31675,1376,61.11,61.11,66.67,66.67,55.28,55.28,54.17,54.17,62.5,62.5,379,19,337,13.7142857142857,5303925,"US_MN","2020/06/18","US",329064917,379,19,31675,1376,119522.35877389,119135.763989413,119910.208055944,0,7258.80099771844,8614.70547979315,0.000363218175500276,0.000362043347177643,0.000364396816133225,0,2.20588723462077e-05,2.61793495287532e-05,"2020-06-18","US","USMN",5639632,0.0152671755725191,0,NA,0,0.0154750018490792,0.0103095267375047,0.0206404769606538,0.0128718131953823,-0.621058098672515,0.646801725063279,0.0128718131953823,-0.621058098672515,0.646801725063279,"2020-06-18","US_MN",0.4174186,0.3217842,0.4821904,0.3370999,0.502876,0.4163331,0.5333722,0.4250064,16.1123661,15.0325183,12.9301724,11.8098296,NA,NA,12.770724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-06-19,3,0,1,1,2,1,3,1,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,2,0,NA,NA,NA,32031,1393,61.11,61.11,66.67,66.67,55.28,55.28,54.17,54.17,62.5,62.5,356,17,319.428571428571,12.5714285714286,5303925,"US_MN","2020/06/19","US",329064917,356,17,32031,1393,120496.967950177,120109.173228932,120886.014738535,0,4645.14549421886,8614.70547979315,0.000366179929020439,0.000365001454193101,0.000367362208772121,0,1.41161979118511e-05,2.61793495287532e-05,"2020-06-19","US","USMN",5639632,0.0152671755725191,0,NA,0,0.0155934849293108,0.0106448002935086,0.020542169565113,0.0128564308003874,-0.611934854738182,0.637647716338957,0.0128564308003874,-0.611934854738182,0.637647716338957,"2020-06-19","US_MN",0.3094616,0.3217788,0.3094616,0.337899,0.2528655,0.4053417,0.2528655,0.4140712,14.4353948,15.0764252,11.0590422,11.819441,NA,NA,12.6713329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-06-20,3,0,1,1,2,1,3,1,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,2,0,NA,NA,NA,32467,1404,61.11,61.11,66.67,66.67,55.28,55.28,54.17,54.17,62.5,62.5,436,11,327.857142857143,12.8571428571429,5303925,"US_MN","2020/06/20","US",329064917,436,11,32467,1404,121284.023310368,120894.897981269,121674.401120128,1766.24701143921,6411.39250565806,10380.9524912324,0.000368571722613529,0.000367389204183285,0.000369758047224853,5.36747286080091e-06,1.9483670772652e-05,3.15468223895541e-05,"2020-06-20","US","USMN",5639632,0.0152671755725191,0,NA,0,0.0157119226986296,0.010967135403538,0.0204567099937212,0.0128410667880452,-0.6028325343394,0.62851466791549,0.0128410667880452,-0.6028325343394,0.62851466791549,"2020-06-20","US_MN",0.339658,0.3194904,0.2918188,0.3279245,0.4050416,0.4040043,0.3230817,0.3987939,14.3666244,14.9961591,11.6214407,11.7770182,NA,NA,12.7023436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-06-21,3,0,1,1,2,1,3,1,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,2,0,NA,NA,NA,32920,1412,61.11,61.11,66.67,66.67,55.28,55.28,54.17,54.17,62.5,62.5,453,8,349.857142857143,11.8571428571429,5303925,"US_MN","2020/06/21","US",329064917,453,8,32920,1412,121892.921513257,121502.677365283,122284.419053324,1182.25651923838,7593.64902489644,11563.2090104707,0.000370422111917987,0.000369236193493343,0.000371611839293472,3.59277594833477e-06,2.30764467209868e-05,3.51395983378888e-05,"2020-06-21","US","USMN",5639632,0.0152671755725191,0,NA,0,0.0158301653235702,0.011275507417057,0.0203848232300834,0.0128257211363886,-0.593751100701486,0.619402542974263,0.0128257211363886,-0.593751100701486,0.619402542974263,"2020-06-21","US_MN",0.4968209,0.3484138,0.4809986,0.3457145,0.5013126,0.3991075,0.4702678,0.3833269,15.1163761,15.0617647,11.7576741,11.9743889,NA,NA,12.7884616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
